user_id,started_at,finished_at,longitude,latitude,location_id,location_longitude,location_latitude,purpose
0,2023-01-01 00:30:00+00:00,2023-01-01 04:00:00+00:00,79.0,86.0,56,79.0,86.0,
0,2023-01-01 04:00:00+00:00,2023-01-01 09:30:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-01 09:30:00+00:00,2023-01-01 12:00:00+00:00,81.0,89.0,50,81.0,89.0,
0,2023-01-01 12:30:00+00:00,2023-01-01 13:30:00+00:00,75.0,82.0,2,75.0,82.0,
0,2023-01-01 13:30:00+00:00,2023-01-01 15:00:00+00:00,76.0,84.0,7,76.0,84.0,
0,2023-01-01 15:00:00+00:00,2023-01-01 21:00:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-01 21:30:00+00:00,2023-01-02 11:00:00+00:00,76.0,85.0,64,76.0,85.0,
0,2023-01-02 11:30:00+00:00,2023-01-03 06:00:00+00:00,77.0,85.0,63,77.0,85.0,
0,2023-01-03 07:00:00+00:00,2023-01-03 09:00:00+00:00,115.0,80.0,94,115.0,80.0,
0,2023-01-03 09:30:00+00:00,2023-01-03 10:30:00+00:00,115.0,78.0,92,115.0,78.0,
0,2023-01-03 12:00:00+00:00,2023-01-03 13:30:00+00:00,114.0,80.0,95,114.0,80.0,
0,2023-01-03 15:00:00+00:00,2023-01-03 16:00:00+00:00,118.0,80.0,102,118.0,80.0,
0,2023-01-03 19:00:00+00:00,2023-01-04 06:00:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-04 08:30:00+00:00,2023-01-04 09:30:00+00:00,103.0,88.0,90,103.0,88.0,
0,2023-01-04 11:30:00+00:00,2023-01-04 12:30:00+00:00,94.0,76.0,18,94.0,76.0,
0,2023-01-04 16:00:00+00:00,2023-01-04 18:00:00+00:00,82.0,94.0,44,82.0,94.0,
0,2023-01-04 19:00:00+00:00,2023-01-04 20:00:00+00:00,76.0,83.0,5,76.0,83.0,
0,2023-01-04 20:00:00+00:00,2023-01-04 23:00:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-04 23:00:00+00:00,2023-01-05 02:00:00+00:00,79.0,87.0,57,79.0,87.0,
0,2023-01-05 02:00:00+00:00,2023-01-05 06:30:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-05 11:00:00+00:00,2023-01-05 12:30:00+00:00,82.0,97.0,41,82.0,97.0,
0,2023-01-05 13:00:00+00:00,2023-01-05 15:00:00+00:00,103.0,80.0,96,103.0,80.0,
0,2023-01-05 15:30:00+00:00,2023-01-05 16:30:00+00:00,88.0,94.0,29,88.0,94.0,
0,2023-01-05 16:30:00+00:00,2023-01-05 18:00:00+00:00,81.0,89.0,50,81.0,89.0,
0,2023-01-05 18:00:00+00:00,2023-01-05 20:00:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-05 20:00:00+00:00,2023-01-05 22:00:00+00:00,79.0,88.0,59,79.0,88.0,
0,2023-01-05 22:00:00+00:00,2023-01-06 06:30:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-06 12:00:00+00:00,2023-01-06 13:00:00+00:00,114.0,78.0,93,114.0,78.0,
0,2023-01-06 13:00:00+00:00,2023-01-06 14:00:00+00:00,102.0,73.0,98,102.0,73.0,
0,2023-01-06 16:30:00+00:00,2023-01-06 17:30:00+00:00,81.0,89.0,50,81.0,89.0,
0,2023-01-06 18:00:00+00:00,2023-01-07 05:30:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-07 07:00:00+00:00,2023-01-07 09:30:00+00:00,114.0,78.0,93,114.0,78.0,
0,2023-01-07 11:00:00+00:00,2023-01-07 12:30:00+00:00,118.0,81.0,103,118.0,81.0,
0,2023-01-07 18:30:00+00:00,2023-01-07 19:30:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-07 19:30:00+00:00,2023-01-07 22:00:00+00:00,79.0,86.0,56,79.0,86.0,
0,2023-01-07 22:00:00+00:00,2023-01-08 00:00:00+00:00,81.0,89.0,50,81.0,89.0,
0,2023-01-08 01:00:00+00:00,2023-01-08 19:00:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-08 19:30:00+00:00,2023-01-09 19:00:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-09 19:00:00+00:00,2023-01-09 22:00:00+00:00,79.0,89.0,49,79.0,89.0,
0,2023-01-09 22:00:00+00:00,2023-01-10 06:00:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-10 07:30:00+00:00,2023-01-10 09:00:00+00:00,114.0,78.0,93,114.0,78.0,
0,2023-01-10 09:00:00+00:00,2023-01-10 11:00:00+00:00,117.0,73.0,100,117.0,73.0,
0,2023-01-10 11:00:00+00:00,2023-01-10 12:30:00+00:00,114.0,80.0,95,114.0,80.0,
0,2023-01-10 12:30:00+00:00,2023-01-10 13:30:00+00:00,134.0,80.0,107,134.0,80.0,
0,2023-01-10 13:30:00+00:00,2023-01-10 14:30:00+00:00,130.0,79.0,104,130.0,79.0,
0,2023-01-10 14:30:00+00:00,2023-01-10 16:00:00+00:00,133.0,79.0,109,133.0,79.0,
0,2023-01-10 19:00:00+00:00,2023-01-11 06:30:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-11 07:00:00+00:00,2023-01-11 08:00:00+00:00,88.0,94.0,29,88.0,94.0,
0,2023-01-11 09:00:00+00:00,2023-01-11 10:00:00+00:00,66.0,86.0,72,66.0,86.0,
0,2023-01-11 11:30:00+00:00,2023-01-11 12:30:00+00:00,91.0,96.0,27,91.0,96.0,
0,2023-01-11 12:30:00+00:00,2023-01-11 13:30:00+00:00,84.0,101.0,76,84.0,101.0,
0,2023-01-11 14:00:00+00:00,2023-01-11 15:00:00+00:00,87.0,95.0,31,87.0,95.0,work
0,2023-01-11 15:00:00+00:00,2023-01-11 16:30:00+00:00,77.0,100.0,42,77.0,100.0,
0,2023-01-11 17:30:00+00:00,2023-01-11 19:00:00+00:00,81.0,89.0,50,81.0,89.0,
0,2023-01-11 19:00:00+00:00,2023-01-12 06:00:00+00:00,77.0,86.0,65,77.0,86.0,home
0,2023-01-12 06:00:00+00:00,2023-01-12 07:00:00+00:00,81.0,91.0,47,81.0,91.0,
0,2023-01-12 07:30:00+00:00,2023-01-12 08:30:00+00:00,114.0,78.0,93,114.0,78.0,
0,2023-01-12 09:30:00+00:00,2023-01-12 10:30:00+00:00,66.0,85.0,69,66.0,85.0,
0,2023-01-12 17:30:00+00:00,2023-01-12 18:30:00+00:00,81.0,87.0,55,81.0,87.0,
