user_id,started_at,finished_at,longitude,latitude,location_id,location_longitude,location_latitude,purpose
2,2023-01-01 15:00:00+00:00,2023-01-01 18:00:00+00:00,149.0,124.0,22,149.0,124.0,
2,2023-01-01 18:00:00+00:00,2023-01-01 19:00:00+00:00,146.0,123.0,23,146.0,123.0,
2,2023-01-01 19:00:00+00:00,2023-01-02 12:00:00+00:00,149.0,121.0,34,149.0,121.0,
2,2023-01-02 12:00:00+00:00,2023-01-03 07:30:00+00:00,143.0,118.0,21,143.0,118.0,
2,2023-01-03 08:00:00+00:00,2023-01-03 17:00:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-03 17:00:00+00:00,2023-01-03 18:00:00+00:00,149.0,124.0,22,149.0,124.0,
2,2023-01-03 18:00:00+00:00,2023-01-03 19:30:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-03 19:30:00+00:00,2023-01-03 21:30:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-03 22:00:00+00:00,2023-01-04 07:30:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-04 07:30:00+00:00,2023-01-04 09:00:00+00:00,146.0,119.0,28,146.0,119.0,
2,2023-01-04 09:00:00+00:00,2023-01-04 13:30:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-04 14:00:00+00:00,2023-01-04 19:30:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-04 19:30:00+00:00,2023-01-04 22:00:00+00:00,149.0,118.0,37,149.0,118.0,
2,2023-01-04 22:00:00+00:00,2023-01-05 07:00:00+00:00,145.0,116.0,9,145.0,116.0,
2,2023-01-05 07:30:00+00:00,2023-01-05 18:30:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-05 19:00:00+00:00,2023-01-05 21:30:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-05 22:00:00+00:00,2023-01-06 07:00:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-06 07:30:00+00:00,2023-01-06 09:30:00+00:00,150.0,126.0,43,150.0,126.0,
2,2023-01-06 09:30:00+00:00,2023-01-06 10:30:00+00:00,152.0,127.0,39,152.0,127.0,
2,2023-01-06 11:00:00+00:00,2023-01-06 18:00:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-06 18:00:00+00:00,2023-01-07 06:00:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-07 06:00:00+00:00,2023-01-07 12:30:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-07 13:00:00+00:00,2023-01-07 18:00:00+00:00,152.0,127.0,39,152.0,127.0,
2,2023-01-07 18:00:00+00:00,2023-01-08 08:00:00+00:00,149.0,119.0,36,149.0,119.0,
2,2023-01-08 08:00:00+00:00,2023-01-08 11:00:00+00:00,152.0,127.0,39,152.0,127.0,
2,2023-01-08 12:00:00+00:00,2023-01-08 14:30:00+00:00,144.0,106.0,4,144.0,106.0,
2,2023-01-08 15:00:00+00:00,2023-01-08 20:30:00+00:00,146.0,115.0,7,146.0,115.0,
2,2023-01-08 20:30:00+00:00,2023-01-10 07:30:00+00:00,147.0,117.0,31,147.0,117.0,
2,2023-01-10 08:00:00+00:00,2023-01-10 09:00:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-10 10:00:00+00:00,2023-01-10 18:30:00+00:00,152.0,127.0,39,152.0,127.0,
2,2023-01-10 18:30:00+00:00,2023-01-10 22:00:00+00:00,147.0,117.0,31,147.0,117.0,
2,2023-01-10 22:00:00+00:00,2023-01-11 06:30:00+00:00,146.0,115.0,7,146.0,115.0,
2,2023-01-11 07:00:00+00:00,2023-01-11 17:00:00+00:00,152.0,127.0,39,152.0,127.0,
2,2023-01-11 17:30:00+00:00,2023-01-12 07:00:00+00:00,146.0,115.0,7,146.0,115.0,
2,2023-01-12 07:00:00+00:00,2023-01-12 10:30:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-12 11:00:00+00:00,2023-01-12 20:00:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-12 20:30:00+00:00,2023-01-12 21:30:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-12 22:00:00+00:00,2023-01-13 07:00:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-13 07:30:00+00:00,2023-01-13 09:00:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-13 09:30:00+00:00,2023-01-13 18:30:00+00:00,152.0,127.0,39,152.0,127.0,
2,2023-01-13 18:30:00+00:00,2023-01-13 20:00:00+00:00,147.0,117.0,31,147.0,117.0,
2,2023-01-13 20:00:00+00:00,2023-01-14 09:00:00+00:00,146.0,115.0,7,146.0,115.0,
2,2023-01-14 09:00:00+00:00,2023-01-14 12:00:00+00:00,147.0,117.0,31,147.0,117.0,
2,2023-01-14 13:30:00+00:00,2023-01-15 12:30:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-15 12:30:00+00:00,2023-01-15 14:30:00+00:00,146.0,116.0,8,146.0,116.0,
2,2023-01-15 14:30:00+00:00,2023-01-15 15:30:00+00:00,143.0,114.0,13,143.0,114.0,
2,2023-01-15 15:30:00+00:00,2023-01-17 07:00:00+00:00,147.0,117.0,31,147.0,117.0,
2,2023-01-17 07:00:00+00:00,2023-01-17 18:00:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-17 18:30:00+00:00,2023-01-18 08:00:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-18 08:00:00+00:00,2023-01-18 18:00:00+00:00,152.0,127.0,39,152.0,127.0,
2,2023-01-18 18:00:00+00:00,2023-01-19 07:00:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-19 07:00:00+00:00,2023-01-19 13:00:00+00:00,152.0,127.0,39,152.0,127.0,
2,2023-01-19 13:30:00+00:00,2023-01-19 16:00:00+00:00,152.0,127.0,39,152.0,127.0,
2,2023-01-19 16:00:00+00:00,2023-01-19 17:00:00+00:00,150.0,126.0,43,150.0,126.0,
2,2023-01-19 17:00:00+00:00,2023-01-19 19:30:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-19 20:00:00+00:00,2023-01-20 07:30:00+00:00,146.0,117.0,29,146.0,117.0,home
2,2023-01-20 08:00:00+00:00,2023-01-20 17:30:00+00:00,152.0,126.0,40,152.0,126.0,work
2,2023-01-20 17:30:00+00:00,2023-01-21 07:00:00+00:00,149.0,119.0,36,149.0,119.0,
2,2023-01-21 08:00:00+00:00,2023-01-21 13:00:00+00:00,152.0,127.0,39,152.0,127.0,
2,2023-01-21 13:30:00+00:00,2023-01-22 08:30:00+00:00,150.0,120.0,38,150.0,120.0,
2,2023-01-22 08:30:00+00:00,2023-01-23 08:00:00+00:00,146.0,117.0,29,146.0,117.0,home
