user_id,started_at,finished_at,longitude,latitude,location_id,location_longitude,location_latitude,purpose
7,2023-01-01 07:30:00+00:00,2023-01-01 08:30:00+00:00,127.0,76.0,21,127.0,76.0,
7,2023-01-01 08:30:00+00:00,2023-01-02 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-02 00:00:00+00:00,2023-01-02 07:30:00+00:00,127.0,76.0,21,127.0,76.0,
7,2023-01-02 08:00:00+00:00,2023-01-02 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-03 00:00:00+00:00,2023-01-04 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-01-04 07:30:00+00:00,2023-01-05 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-05 00:00:00+00:00,2023-01-05 07:00:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-01-05 07:00:00+00:00,2023-01-05 23:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-05 23:00:00+00:00,2023-01-06 07:30:00+00:00,127.0,76.0,21,127.0,76.0,
7,2023-01-06 08:00:00+00:00,2023-01-06 14:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-06 14:30:00+00:00,2023-01-06 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-06 23:30:00+00:00,2023-01-07 00:30:00+00:00,124.0,79.0,7,124.0,79.0,
7,2023-01-07 00:30:00+00:00,2023-01-07 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-01-07 08:00:00+00:00,2023-01-07 23:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-07 23:00:00+00:00,2023-01-08 07:30:00+00:00,125.0,77.0,4,125.0,77.0,
7,2023-01-08 08:00:00+00:00,2023-01-09 00:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-09 01:00:00+00:00,2023-01-09 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-01-09 08:00:00+00:00,2023-01-09 12:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-09 12:30:00+00:00,2023-01-09 19:30:00+00:00,122.0,83.0,10,122.0,83.0,
7,2023-01-09 20:00:00+00:00,2023-01-09 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-10 00:30:00+00:00,2023-01-10 14:00:00+00:00,127.0,76.0,21,127.0,76.0,
7,2023-01-10 14:30:00+00:00,2023-01-10 15:30:00+00:00,134.0,76.0,25,134.0,76.0,
7,2023-01-10 16:00:00+00:00,2023-01-11 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-01-11 08:00:00+00:00,2023-01-11 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-12 00:00:00+00:00,2023-01-12 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-01-12 08:00:00+00:00,2023-01-12 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-12 23:30:00+00:00,2023-01-13 07:30:00+00:00,123.0,82.0,12,123.0,82.0,
7,2023-01-13 07:30:00+00:00,2023-01-13 09:00:00+00:00,125.0,82.0,14,125.0,82.0,
7,2023-01-13 09:00:00+00:00,2023-01-13 23:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-13 23:00:00+00:00,2023-01-14 08:00:00+00:00,123.0,81.0,8,123.0,81.0,
7,2023-01-14 09:00:00+00:00,2023-01-14 21:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-14 22:00:00+00:00,2023-01-14 23:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-14 23:00:00+00:00,2023-01-15 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-01-15 08:00:00+00:00,2023-01-15 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-15 23:30:00+00:00,2023-01-16 07:30:00+00:00,125.0,78.0,5,125.0,78.0,
7,2023-01-16 08:00:00+00:00,2023-01-16 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-18 08:00:00+00:00,2023-01-18 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-18 23:30:00+00:00,2023-01-19 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-01-19 07:30:00+00:00,2023-01-19 08:30:00+00:00,125.0,79.0,6,125.0,79.0,
7,2023-01-19 08:30:00+00:00,2023-01-19 12:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-19 12:30:00+00:00,2023-01-19 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-19 23:30:00+00:00,2023-01-20 07:30:00+00:00,125.0,80.0,16,125.0,80.0,
7,2023-01-20 07:30:00+00:00,2023-01-20 17:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-20 17:30:00+00:00,2023-01-20 23:00:00+00:00,122.0,83.0,10,122.0,83.0,
7,2023-01-20 23:00:00+00:00,2023-01-21 00:00:00+00:00,124.0,79.0,7,124.0,79.0,
7,2023-01-21 00:00:00+00:00,2023-01-21 08:00:00+00:00,127.0,76.0,21,127.0,76.0,
7,2023-01-21 08:00:00+00:00,2023-01-21 13:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-21 13:00:00+00:00,2023-01-21 14:00:00+00:00,126.0,83.0,17,126.0,83.0,
7,2023-01-21 14:00:00+00:00,2023-01-21 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-21 23:30:00+00:00,2023-01-22 07:30:00+00:00,122.0,82.0,9,122.0,82.0,
7,2023-01-22 08:30:00+00:00,2023-01-22 15:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-22 16:00:00+00:00,2023-01-23 07:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-23 08:00:00+00:00,2023-01-23 18:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-23 18:00:00+00:00,2023-01-24 10:00:00+00:00,124.0,79.0,7,124.0,79.0,
7,2023-01-24 10:00:00+00:00,2023-01-24 11:00:00+00:00,127.0,76.0,21,127.0,76.0,
7,2023-01-24 11:30:00+00:00,2023-01-24 13:30:00+00:00,126.0,71.0,1,126.0,71.0,
7,2023-01-24 13:30:00+00:00,2023-01-25 08:00:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-01-25 08:00:00+00:00,2023-01-25 10:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-25 11:00:00+00:00,2023-01-26 07:30:00+00:00,127.0,76.0,21,127.0,76.0,
7,2023-01-26 08:00:00+00:00,2023-01-26 11:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-26 11:30:00+00:00,2023-01-26 17:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-26 17:30:00+00:00,2023-01-26 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-27 00:00:00+00:00,2023-01-27 08:00:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-01-27 08:00:00+00:00,2023-01-27 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-28 00:00:00+00:00,2023-01-28 08:00:00+00:00,129.0,76.0,24,129.0,76.0,
7,2023-01-28 08:00:00+00:00,2023-01-28 14:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-28 14:30:00+00:00,2023-01-29 08:00:00+00:00,127.0,77.0,19,127.0,77.0,
7,2023-01-29 08:00:00+00:00,2023-01-30 01:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-30 01:00:00+00:00,2023-01-30 07:30:00+00:00,125.0,81.0,15,125.0,81.0,
7,2023-01-30 07:30:00+00:00,2023-01-31 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-01-31 00:00:00+00:00,2023-02-01 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-02-01 08:00:00+00:00,2023-02-01 23:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-01 23:00:00+00:00,2023-02-02 07:30:00+00:00,125.0,82.0,14,125.0,82.0,
7,2023-02-02 07:30:00+00:00,2023-02-02 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-02 23:30:00+00:00,2023-02-03 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-02-03 08:00:00+00:00,2023-02-03 21:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-03 22:00:00+00:00,2023-02-04 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-04 00:30:00+00:00,2023-02-04 08:00:00+00:00,126.0,76.0,20,126.0,76.0,
7,2023-02-04 08:00:00+00:00,2023-02-05 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-05 00:00:00+00:00,2023-02-05 08:00:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-02-05 08:00:00+00:00,2023-02-05 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-05 23:30:00+00:00,2023-02-06 07:30:00+00:00,125.0,82.0,14,125.0,82.0,
7,2023-02-06 08:00:00+00:00,2023-02-07 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-07 00:00:00+00:00,2023-02-07 07:30:00+00:00,124.0,79.0,7,124.0,79.0,
7,2023-02-07 07:30:00+00:00,2023-02-07 22:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-07 22:00:00+00:00,2023-02-08 07:30:00+00:00,125.0,80.0,16,125.0,80.0,
7,2023-02-08 08:00:00+00:00,2023-02-08 13:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-08 13:30:00+00:00,2023-02-08 15:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-08 16:00:00+00:00,2023-02-10 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-14 15:30:00+00:00,2023-02-15 07:30:00+00:00,134.0,76.0,25,134.0,76.0,
7,2023-02-15 08:00:00+00:00,2023-02-15 17:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-15 18:00:00+00:00,2023-02-16 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-16 00:00:00+00:00,2023-02-16 09:00:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-02-16 09:00:00+00:00,2023-02-17 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-17 00:30:00+00:00,2023-02-17 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-02-17 08:00:00+00:00,2023-02-17 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-18 00:00:00+00:00,2023-02-18 07:30:00+00:00,125.0,78.0,5,125.0,78.0,
7,2023-02-18 08:00:00+00:00,2023-02-18 12:00:00+00:00,122.0,83.0,10,122.0,83.0,
7,2023-02-18 13:30:00+00:00,2023-02-19 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-19 00:00:00+00:00,2023-02-19 07:30:00+00:00,128.0,77.0,23,128.0,77.0,
7,2023-02-19 08:00:00+00:00,2023-02-20 07:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-20 07:30:00+00:00,2023-02-20 10:30:00+00:00,125.0,77.0,4,125.0,77.0,
7,2023-02-20 10:30:00+00:00,2023-02-20 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-21 00:00:00+00:00,2023-02-21 10:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-02-21 10:30:00+00:00,2023-02-21 11:30:00+00:00,123.0,76.0,3,123.0,76.0,
7,2023-02-21 12:00:00+00:00,2023-02-21 13:00:00+00:00,127.0,71.0,0,127.0,71.0,
7,2023-02-21 13:00:00+00:00,2023-02-22 07:30:00+00:00,127.0,76.0,21,127.0,76.0,
7,2023-02-22 07:30:00+00:00,2023-02-22 10:00:00+00:00,123.0,82.0,12,123.0,82.0,
7,2023-02-22 10:00:00+00:00,2023-02-22 17:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-22 18:00:00+00:00,2023-02-23 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-23 00:00:00+00:00,2023-02-23 07:00:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-02-23 07:30:00+00:00,2023-02-23 08:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-23 09:00:00+00:00,2023-02-23 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-23 23:30:00+00:00,2023-02-24 07:30:00+00:00,125.0,79.0,6,125.0,79.0,
7,2023-02-24 08:00:00+00:00,2023-02-24 23:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-25 00:00:00+00:00,2023-02-25 07:30:00+00:00,125.0,77.0,4,125.0,77.0,
7,2023-02-25 07:30:00+00:00,2023-02-25 10:00:00+00:00,125.0,82.0,14,125.0,82.0,
7,2023-02-25 10:00:00+00:00,2023-02-26 00:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-26 00:00:00+00:00,2023-02-26 08:00:00+00:00,127.0,76.0,21,127.0,76.0,
7,2023-02-26 08:00:00+00:00,2023-02-26 15:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-26 15:30:00+00:00,2023-02-26 23:30:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-02-27 00:00:00+00:00,2023-02-27 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-02-27 08:00:00+00:00,2023-02-27 23:30:00+00:00,122.0,83.0,10,122.0,83.0,
7,2023-02-28 00:30:00+00:00,2023-03-01 07:30:00+00:00,128.0,76.0,22,128.0,76.0,home
7,2023-03-01 07:30:00+00:00,2023-03-01 23:00:00+00:00,122.0,84.0,11,122.0,84.0,work
7,2023-03-01 23:30:00+00:00,2023-03-02 07:30:00+00:00,126.0,76.0,20,126.0,76.0,
