user_id,started_at,finished_at,longitude,latitude,location_id,location_longitude,location_latitude,purpose
3,2023-01-01 07:30:00+00:00,2023-01-01 17:00:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-01 18:00:00+00:00,2023-01-01 20:00:00+00:00,146.0,77.0,69,146.0,77.0,
3,2023-01-01 20:00:00+00:00,2023-01-01 21:00:00+00:00,110.0,80.0,51,110.0,80.0,
3,2023-01-01 21:30:00+00:00,2023-01-02 13:30:00+00:00,114.0,49.0,0,114.0,49.0,
3,2023-01-02 15:00:00+00:00,2023-01-02 16:00:00+00:00,157.0,63.0,70,157.0,63.0,
3,2023-01-02 17:00:00+00:00,2023-01-03 06:30:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-03 07:30:00+00:00,2023-01-03 18:30:00+00:00,92.0,107.0,9,92.0,107.0,work
3,2023-01-03 19:00:00+00:00,2023-01-03 20:00:00+00:00,108.0,92.0,33,108.0,92.0,
3,2023-01-03 20:30:00+00:00,2023-01-04 06:30:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-04 07:30:00+00:00,2023-01-04 14:30:00+00:00,91.0,106.0,7,91.0,106.0,
3,2023-01-04 14:30:00+00:00,2023-01-04 15:30:00+00:00,91.0,108.0,5,91.0,108.0,
3,2023-01-04 15:30:00+00:00,2023-01-04 16:30:00+00:00,93.0,107.0,10,93.0,107.0,
3,2023-01-04 16:30:00+00:00,2023-01-04 17:30:00+00:00,91.0,108.0,5,91.0,108.0,
3,2023-01-04 18:30:00+00:00,2023-01-04 19:30:00+00:00,91.0,106.0,7,91.0,106.0,
3,2023-01-04 21:00:00+00:00,2023-01-05 07:00:00+00:00,104.0,80.0,58,104.0,80.0,
3,2023-01-05 08:00:00+00:00,2023-01-05 10:30:00+00:00,91.0,107.0,6,91.0,107.0,
3,2023-01-05 10:30:00+00:00,2023-01-05 11:30:00+00:00,93.0,107.0,10,93.0,107.0,
3,2023-01-05 11:30:00+00:00,2023-01-05 20:00:00+00:00,92.0,106.0,8,92.0,106.0,
3,2023-01-05 21:00:00+00:00,2023-01-06 07:00:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-06 08:00:00+00:00,2023-01-06 09:30:00+00:00,91.0,108.0,5,91.0,108.0,
3,2023-01-06 09:30:00+00:00,2023-01-06 11:00:00+00:00,93.0,107.0,10,93.0,107.0,
3,2023-01-06 11:00:00+00:00,2023-01-06 14:00:00+00:00,91.0,108.0,5,91.0,108.0,
3,2023-01-06 14:00:00+00:00,2023-01-06 15:00:00+00:00,92.0,106.0,8,92.0,106.0,
3,2023-01-06 15:30:00+00:00,2023-01-06 20:00:00+00:00,92.0,106.0,8,92.0,106.0,
3,2023-01-06 20:30:00+00:00,2023-01-07 06:30:00+00:00,101.0,89.0,37,101.0,89.0,
3,2023-01-07 07:30:00+00:00,2023-01-07 11:00:00+00:00,91.0,106.0,7,91.0,106.0,
3,2023-01-07 11:00:00+00:00,2023-01-07 13:00:00+00:00,91.0,108.0,5,91.0,108.0,
3,2023-01-07 13:30:00+00:00,2023-01-07 18:00:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-07 18:00:00+00:00,2023-01-07 19:30:00+00:00,103.0,79.0,59,103.0,79.0,
3,2023-01-07 19:30:00+00:00,2023-01-07 21:00:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-07 22:30:00+00:00,2023-01-08 14:30:00+00:00,167.0,3.0,73,167.0,3.0,
3,2023-01-08 15:30:00+00:00,2023-01-08 18:30:00+00:00,105.0,79.0,57,105.0,79.0,
3,2023-01-08 18:30:00+00:00,2023-01-08 20:30:00+00:00,103.0,78.0,62,103.0,78.0,
3,2023-01-08 20:30:00+00:00,2023-01-09 06:30:00+00:00,105.0,79.0,57,105.0,79.0,
3,2023-01-09 07:30:00+00:00,2023-01-09 20:30:00+00:00,92.0,107.0,9,92.0,107.0,work
3,2023-01-09 21:00:00+00:00,2023-01-10 06:00:00+00:00,102.0,82.0,23,102.0,82.0,
3,2023-01-10 07:30:00+00:00,2023-01-10 09:00:00+00:00,91.0,106.0,7,91.0,106.0,
3,2023-01-10 09:00:00+00:00,2023-01-10 10:00:00+00:00,91.0,108.0,5,91.0,108.0,
3,2023-01-10 10:00:00+00:00,2023-01-10 11:30:00+00:00,93.0,107.0,10,93.0,107.0,
3,2023-01-10 12:00:00+00:00,2023-01-10 19:30:00+00:00,91.0,107.0,6,91.0,107.0,
3,2023-01-10 21:00:00+00:00,2023-01-11 06:30:00+00:00,104.0,80.0,58,104.0,80.0,
3,2023-01-11 07:30:00+00:00,2023-01-11 10:00:00+00:00,92.0,104.0,13,92.0,104.0,
3,2023-01-11 10:30:00+00:00,2023-01-11 15:30:00+00:00,91.0,107.0,6,91.0,107.0,
3,2023-01-11 15:30:00+00:00,2023-01-11 16:30:00+00:00,93.0,107.0,10,93.0,107.0,
3,2023-01-11 16:30:00+00:00,2023-01-11 17:30:00+00:00,91.0,107.0,6,91.0,107.0,
3,2023-01-11 18:00:00+00:00,2023-01-11 19:00:00+00:00,96.0,95.0,18,96.0,95.0,
3,2023-01-11 19:30:00+00:00,2023-01-12 06:00:00+00:00,103.0,80.0,60,103.0,80.0,
3,2023-01-12 06:00:00+00:00,2023-01-12 07:00:00+00:00,105.0,79.0,57,105.0,79.0,
3,2023-01-12 07:30:00+00:00,2023-01-12 10:00:00+00:00,93.0,107.0,10,93.0,107.0,
3,2023-01-12 10:00:00+00:00,2023-01-12 11:00:00+00:00,91.0,106.0,7,91.0,106.0,
3,2023-01-12 11:00:00+00:00,2023-01-12 13:30:00+00:00,91.0,108.0,5,91.0,108.0,
3,2023-01-12 13:30:00+00:00,2023-01-12 17:30:00+00:00,92.0,106.0,8,92.0,106.0,
3,2023-01-12 18:00:00+00:00,2023-01-12 19:00:00+00:00,93.0,107.0,10,93.0,107.0,
3,2023-01-12 19:00:00+00:00,2023-01-12 20:30:00+00:00,91.0,107.0,6,91.0,107.0,
3,2023-01-12 21:00:00+00:00,2023-01-13 06:30:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-13 07:30:00+00:00,2023-01-13 10:00:00+00:00,91.0,107.0,6,91.0,107.0,
3,2023-01-13 10:00:00+00:00,2023-01-13 13:00:00+00:00,91.0,108.0,5,91.0,108.0,
3,2023-01-13 13:00:00+00:00,2023-01-13 19:00:00+00:00,92.0,106.0,8,92.0,106.0,
3,2023-01-13 19:30:00+00:00,2023-01-13 20:30:00+00:00,102.0,95.0,39,102.0,95.0,
3,2023-01-13 21:00:00+00:00,2023-01-14 09:00:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-14 09:00:00+00:00,2023-01-14 11:30:00+00:00,120.0,80.0,48,120.0,80.0,
3,2023-01-14 11:30:00+00:00,2023-01-14 12:30:00+00:00,124.0,76.0,67,124.0,76.0,
3,2023-01-14 13:30:00+00:00,2023-01-14 20:00:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-14 20:00:00+00:00,2023-01-14 21:00:00+00:00,110.0,84.0,32,110.0,84.0,
3,2023-01-14 21:30:00+00:00,2023-01-15 12:00:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-15 12:30:00+00:00,2023-01-15 13:30:00+00:00,111.0,84.0,43,111.0,84.0,
3,2023-01-15 14:30:00+00:00,2023-01-15 17:30:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-15 17:30:00+00:00,2023-01-15 20:30:00+00:00,102.0,80.0,61,102.0,80.0,
3,2023-01-15 20:30:00+00:00,2023-01-16 07:00:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-16 07:30:00+00:00,2023-01-16 09:00:00+00:00,94.0,100.0,16,94.0,100.0,
3,2023-01-16 09:30:00+00:00,2023-01-16 20:00:00+00:00,92.0,106.0,8,92.0,106.0,
3,2023-01-16 21:00:00+00:00,2023-01-17 07:00:00+00:00,105.0,79.0,57,105.0,79.0,
3,2023-01-17 07:30:00+00:00,2023-01-17 08:30:00+00:00,92.0,106.0,8,92.0,106.0,
3,2023-01-17 08:30:00+00:00,2023-01-17 09:30:00+00:00,91.0,108.0,5,91.0,108.0,
3,2023-01-17 09:30:00+00:00,2023-01-17 13:00:00+00:00,92.0,106.0,8,92.0,106.0,
3,2023-01-17 13:30:00+00:00,2023-01-17 19:30:00+00:00,92.0,106.0,8,92.0,106.0,
3,2023-01-17 20:00:00+00:00,2023-01-18 09:00:00+00:00,105.0,80.0,56,105.0,80.0,home
3,2023-01-18 09:30:00+00:00,2023-01-18 12:30:00+00:00,123.0,78.0,66,123.0,78.0,
3,2023-01-18 12:30:00+00:00,2023-01-18 16:30:00+00:00,124.0,76.0,67,124.0,76.0,
3,2023-01-18 17:00:00+00:00,2023-01-19 06:30:00+00:00,105.0,80.0,56,105.0,80.0,home
