user_id,started_at,finished_at,longitude,latitude,location_id,location_longitude,location_latitude,purpose
82151,2012-10-22 10:57:05+03:00,2012-10-22 13:08:52+03:00,29.956355,40.767323,0,29.956355,40.767323,
82151,2012-10-22 13:08:52+03:00,2012-10-22 17:03:54+03:00,29.957253,40.770058,1,29.957253,40.770058,
82151,2012-10-22 17:03:54+03:00,2012-10-23 17:33:16+03:00,29.958563,40.767573,2,29.958563,40.767573,
82151,2012-10-23 17:33:16+03:00,2012-10-24 01:37:12+03:00,29.953108,40.767544,3,29.953108,40.767544,
82151,2012-10-24 01:37:12+03:00,2012-10-25 16:13:35+03:00,29.957253,40.770058,1,29.957253,40.770058,
82151,2012-10-25 16:13:35+03:00,2012-10-28 20:41:50+02:00,29.952765,40.767087,4,29.952765,40.767087,
82151,2012-10-28 20:41:50+02:00,2012-10-28 21:16:33+02:00,29.922296,40.760265,5,29.922296,40.760265,
82151,2012-10-28 21:16:33+02:00,2012-10-31 21:37:58+02:00,29.920037,40.759652,6,29.920037,40.759652,
82151,2012-10-31 21:37:58+02:00,2012-11-01 21:44:05+02:00,29.957253,40.770058,1,29.957253,40.770058,
82151,2012-11-01 21:44:05+02:00,2012-11-02 13:10:56+02:00,29.976603,40.766338,7,29.976603,40.766338,
82151,2012-11-02 13:10:56+02:00,2012-11-02 13:52:57+02:00,29.957253,40.770058,1,29.957253,40.770058,
82151,2012-11-02 13:52:57+02:00,2012-11-05 19:36:53+02:00,29.948022,40.763617,8,29.948022,40.763617,
82151,2012-11-05 19:36:53+02:00,2012-11-10 22:27:55+02:00,29.952765,40.767087,4,29.952765,40.767087,
82151,2012-11-10 22:27:55+02:00,2012-11-17 15:58:12+02:00,29.747431,40.772691,9,29.747431,40.772691,
82151,2012-11-17 15:58:12+02:00,2012-11-17 23:46:46+02:00,29.956417,40.763512,10,29.956417,40.763512,
82151,2012-11-17 23:46:46+02:00,2012-11-18 15:49:07+02:00,29.951335,40.773458,11,29.951335,40.773458,
82151,2012-11-18 15:49:07+02:00,2012-11-20 14:12:29+02:00,29.929655,40.764096,12,29.929655,40.764096,
82151,2012-11-20 14:12:29+02:00,2012-11-20 23:26:47+02:00,29.952765,40.767087,4,29.952765,40.767087,
82151,2012-11-20 23:26:47+02:00,2012-11-21 17:38:58+02:00,29.951335,40.773458,11,29.951335,40.773458,
82151,2012-11-21 17:38:58+02:00,2012-11-22 10:42:20+02:00,30.396123,40.777568,13,30.396123,40.777568,
82151,2012-11-22 10:42:20+02:00,2012-11-23 00:01:46+02:00,29.955503,40.765691,14,29.955503,40.765691,home
82151,2012-11-23 00:01:46+02:00,2012-11-23 20:25:36+02:00,29.955503,40.765691,14,29.955503,40.765691,home
82151,2012-11-23 20:25:36+02:00,2012-11-25 14:58:17+02:00,30.014746,40.746269,15,30.014746,40.746269,
