user_id,started_at,finished_at,longitude,latitude,location_id,location_longitude,location_latitude,purpose
69581,2012-04-04 11:36:06+07:00,2012-04-04 12:58:59+07:00,100.515504,13.789587,0,100.515504,13.789587,
69581,2012-04-04 12:58:59+07:00,2012-04-04 14:24:07+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-04-04 14:24:07+07:00,2012-04-04 15:20:28+07:00,100.53459,13.746024,2,100.53459,13.746024,
69581,2012-04-04 15:20:28+07:00,2012-04-05 15:16:11+07:00,100.533142,13.744721,3,100.533142,13.744721,
69581,2012-04-05 15:16:11+07:00,2012-04-20 07:45:13+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-04-20 07:45:13+07:00,2012-04-20 15:25:10+07:00,100.51374,13.789661,5,100.51374,13.789661,
69581,2012-04-20 15:25:10+07:00,2012-04-20 17:54:14+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-04-20 17:54:14+07:00,2012-04-20 18:30:00+07:00,100.565693,13.758144,6,100.565693,13.758144,
69581,2012-04-20 18:30:00+07:00,2012-04-21 13:12:47+07:00,100.56608,13.757372,7,100.56608,13.757372,
69581,2012-04-21 13:12:47+07:00,2012-04-22 10:37:44+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-04-22 10:37:44+07:00,2012-04-23 12:01:18+07:00,100.511035,13.799819,8,100.511035,13.799819,
69581,2012-04-23 12:01:18+07:00,2012-04-23 13:43:37+07:00,100.534859,13.758092,9,100.534859,13.758092,
69581,2012-04-23 13:43:37+07:00,2012-04-24 12:03:34+07:00,100.533142,13.744721,3,100.533142,13.744721,
69581,2012-04-24 12:03:34+07:00,2012-04-24 13:43:29+07:00,100.534859,13.758092,9,100.534859,13.758092,
69581,2012-04-24 13:43:29+07:00,2012-04-24 14:36:21+07:00,100.533142,13.744721,3,100.533142,13.744721,
69581,2012-04-24 14:36:21+07:00,2012-04-27 19:58:34+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-04-27 19:58:34+07:00,2012-04-28 13:23:06+07:00,100.446639,13.749396,10,100.446639,13.749396,
69581,2012-04-28 13:23:06+07:00,2012-04-28 15:40:27+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-04-28 15:40:27+07:00,2012-05-09 08:05:29+07:00,100.530224,13.744596,11,100.530224,13.744596,
69581,2012-05-09 08:05:29+07:00,2012-05-09 11:39:03+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-05-09 11:39:03+07:00,2012-05-10 07:49:06+07:00,100.532887,13.745649,12,100.532887,13.745649,
69581,2012-05-10 07:49:06+07:00,2012-05-12 08:24:41+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-05-12 08:24:41+07:00,2012-05-13 13:59:42+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-05-13 13:59:42+07:00,2012-05-14 06:17:01+07:00,100.51301,13.789981,13,100.51301,13.789981,
69581,2012-05-14 06:17:01+07:00,2012-05-14 17:37:53+07:00,100.513852,13.789248,14,100.513852,13.789248,home
69581,2012-05-14 17:37:53+07:00,2012-05-15 17:37:03+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-05-15 17:37:03+07:00,2012-05-16 16:03:39+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-05-16 16:03:39+07:00,2012-05-16 17:56:30+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-05-16 17:56:30+07:00,2012-05-17 16:35:20+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-05-17 16:35:20+07:00,2012-05-17 18:15:46+07:00,100.532844,13.746233,15,100.532844,13.746233,
69581,2012-05-17 18:15:46+07:00,2012-05-19 08:27:50+07:00,100.535075,13.744218,4,100.535075,13.744218,
69581,2012-05-19 08:27:50+07:00,2012-05-19 13:00:30+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-05-19 13:00:30+07:00,2012-05-22 06:15:16+07:00,100.513852,13.789248,14,100.513852,13.789248,home
69581,2012-05-22 06:15:16+07:00,2012-05-24 16:52:02+07:00,100.513852,13.789248,14,100.513852,13.789248,home
69581,2012-05-24 16:52:02+07:00,2012-05-27 08:34:48+07:00,100.53285,13.744515,16,100.53285,13.744515,
69581,2012-05-27 08:34:48+07:00,2012-05-27 16:23:25+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-05-27 16:23:25+07:00,2012-05-30 10:18:06+07:00,100.511035,13.799819,8,100.511035,13.799819,
69581,2012-05-30 10:18:06+07:00,2012-06-03 10:37:48+07:00,100.51374,13.789661,5,100.51374,13.789661,
69581,2012-06-03 10:37:48+07:00,2012-06-06 17:04:45+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-06-06 17:04:45+07:00,2012-06-07 16:24:52+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-06-07 16:24:52+07:00,2012-06-09 08:58:05+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-06-09 08:58:05+07:00,2012-06-09 13:02:42+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-06-09 13:02:42+07:00,2012-06-09 13:40:13+07:00,100.533344,13.744044,17,100.533344,13.744044,
69581,2012-06-09 13:40:13+07:00,2012-06-10 16:41:04+07:00,100.531297,13.746514,18,100.531297,13.746514,
69581,2012-06-10 16:41:04+07:00,2012-06-11 06:41:28+07:00,100.551853,13.800758,19,100.551853,13.800758,
69581,2012-06-11 06:41:28+07:00,2012-06-13 16:15:24+07:00,100.513852,13.789248,14,100.513852,13.789248,home
69581,2012-06-13 16:15:24+07:00,2012-06-14 17:30:15+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-06-14 17:30:15+07:00,2012-06-15 18:49:52+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-06-15 18:49:52+07:00,2012-06-17 06:49:09+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-06-17 06:49:09+07:00,2012-06-21 13:05:07+07:00,100.604878,14.069681,20,100.604878,14.069681,
69581,2012-06-21 13:05:07+07:00,2012-06-21 14:09:31+07:00,100.532844,13.746233,15,100.532844,13.746233,
69581,2012-06-21 14:09:31+07:00,2012-06-21 18:33:17+07:00,100.531297,13.746514,18,100.531297,13.746514,
69581,2012-06-21 18:33:17+07:00,2012-06-27 06:48:24+07:00,100.549436,13.794837,1,100.549436,13.794837,work
69581,2012-06-27 06:48:24+07:00,2012-07-03 06:44:33+07:00,100.513852,13.789248,14,100.513852,13.789248,home
69581,2012-07-03 06:44:33+07:00,2012-07-04 10:01:27+07:00,100.513852,13.789248,14,100.513852,13.789248,home
69581,2012-07-04 10:01:27+07:00,2012-07-04 16:30:54+07:00,100.51374,13.789661,5,100.51374,13.789661,
