user_id,started_at,finished_at,longitude,latitude,location_id,location_longitude,location_latitude,purpose
86337,2012-11-19 20:46:59+02:00,2012-11-19 22:47:18+02:00,32.682101,39.870788,0,32.682101,39.870788,
86337,2012-11-19 22:47:18+02:00,2012-11-20 09:35:14+02:00,32.80978,39.90062,1,32.80978,39.90062,
86337,2012-11-20 09:35:14+02:00,2012-11-20 10:40:12+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-11-20 10:40:12+02:00,2012-11-21 00:36:27+02:00,32.685218,39.874038,3,32.685218,39.874038,
86337,2012-11-21 00:36:27+02:00,2012-11-21 09:28:56+02:00,32.80978,39.90062,1,32.80978,39.90062,
86337,2012-11-21 09:28:56+02:00,2012-11-22 12:49:02+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-11-22 12:49:02+02:00,2012-11-22 14:25:30+02:00,32.8141,39.907888,4,32.8141,39.907888,
86337,2012-11-22 14:25:30+02:00,2012-11-23 14:53:39+02:00,32.826897,39.892135,5,32.826897,39.892135,
86337,2012-11-23 14:53:39+02:00,2012-11-24 03:02:27+02:00,32.826897,39.892135,5,32.826897,39.892135,
86337,2012-11-24 03:02:27+02:00,2012-11-24 17:24:57+02:00,32.80978,39.90062,1,32.80978,39.90062,
86337,2012-11-24 17:24:57+02:00,2012-11-25 00:31:08+02:00,32.80875,39.901021,6,32.80875,39.901021,
86337,2012-11-25 00:31:08+02:00,2012-11-26 10:04:28+02:00,32.679863,39.85871,7,32.679863,39.85871,
86337,2012-11-26 10:04:28+02:00,2012-11-27 14:13:10+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-11-27 14:13:10+02:00,2012-11-29 09:26:21+02:00,32.826897,39.892135,5,32.826897,39.892135,
86337,2012-11-29 09:26:21+02:00,2012-12-01 12:22:09+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-12-01 12:22:09+02:00,2012-12-02 02:26:46+02:00,32.80978,39.90062,1,32.80978,39.90062,
86337,2012-12-02 02:26:46+02:00,2012-12-03 10:26:50+02:00,32.680187,39.893568,8,32.680187,39.893568,
86337,2012-12-03 10:26:50+02:00,2012-12-04 14:47:36+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-12-04 14:47:36+02:00,2012-12-05 09:29:02+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-12-05 09:29:02+02:00,2012-12-05 11:40:55+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-12-05 11:40:55+02:00,2012-12-08 00:40:45+02:00,32.678289,39.858597,9,32.678289,39.858597,
86337,2012-12-08 00:40:45+02:00,2012-12-10 09:15:51+02:00,32.856045,39.8648,10,32.856045,39.8648,
86337,2012-12-10 09:15:51+02:00,2012-12-10 10:09:18+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-12-10 10:09:18+02:00,2012-12-11 09:11:33+02:00,32.674372,39.874476,11,32.674372,39.874476,
86337,2012-12-11 09:11:33+02:00,2012-12-13 09:21:59+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-12-13 09:21:59+02:00,2012-12-13 17:49:22+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-12-13 17:49:22+02:00,2012-12-15 17:51:47+02:00,32.80978,39.90062,1,32.80978,39.90062,
86337,2012-12-15 17:51:47+02:00,2012-12-16 14:54:20+02:00,32.818769,39.916649,12,32.818769,39.916649,
86337,2012-12-16 14:54:20+02:00,2012-12-16 22:54:42+02:00,32.687904,39.871483,13,32.687904,39.871483,
86337,2012-12-16 22:54:42+02:00,2012-12-18 01:05:44+02:00,32.697442,39.873142,14,32.697442,39.873142,
86337,2012-12-18 01:05:44+02:00,2012-12-18 09:38:35+02:00,32.80978,39.90062,1,32.80978,39.90062,
86337,2012-12-18 09:38:35+02:00,2012-12-19 11:55:09+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-12-19 11:55:09+02:00,2012-12-19 12:44:33+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-12-19 12:44:33+02:00,2012-12-19 15:27:44+02:00,32.870385,39.875737,15,32.870385,39.875737,
86337,2012-12-19 15:27:44+02:00,2012-12-21 12:05:51+02:00,32.826897,39.892135,5,32.826897,39.892135,
86337,2012-12-21 12:05:51+02:00,2012-12-21 13:50:34+02:00,32.810419,39.895597,16,32.810419,39.895597,
86337,2012-12-21 13:50:34+02:00,2012-12-21 22:30:23+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2012-12-21 22:30:23+02:00,2012-12-23 02:21:24+02:00,32.859157,39.906139,17,32.859157,39.906139,
86337,2012-12-23 02:21:24+02:00,2013-01-07 09:27:51+02:00,32.680187,39.893568,8,32.680187,39.893568,
86337,2013-01-07 09:27:51+02:00,2013-01-11 23:20:26+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2013-01-11 23:20:26+02:00,2013-01-17 03:11:09+02:00,32.859157,39.906139,17,32.859157,39.906139,
86337,2013-01-17 03:11:09+02:00,2013-01-18 21:31:14+02:00,32.866663,39.906656,18,32.866663,39.906656,
86337,2013-01-18 21:31:14+02:00,2013-01-26 10:05:36+02:00,32.859157,39.906139,17,32.859157,39.906139,
86337,2013-01-26 10:05:36+02:00,2013-01-26 11:14:47+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2013-01-26 11:14:47+02:00,2013-01-27 09:45:08+02:00,32.675117,39.851388,19,32.675117,39.851388,
86337,2013-01-27 09:45:08+02:00,2013-01-28 12:53:29+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2013-01-28 12:53:29+02:00,2013-01-30 01:10:53+02:00,32.778039,39.995059,20,32.778039,39.995059,
86337,2013-01-30 01:10:53+02:00,2013-02-03 01:32:10+02:00,32.869361,39.894768,21,32.869361,39.894768,
86337,2013-02-03 01:32:10+02:00,2013-02-04 02:04:55+02:00,32.869361,39.894768,21,32.869361,39.894768,
86337,2013-02-04 02:04:55+02:00,2013-02-05 12:24:24+02:00,32.810237,39.901667,22,32.810237,39.901667,home
86337,2013-02-05 12:24:24+02:00,2013-02-05 12:57:20+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2013-02-05 12:57:20+02:00,2013-02-05 14:59:31+02:00,32.714622,39.940197,23,32.714622,39.940197,
86337,2013-02-05 14:59:31+02:00,2013-02-08 00:19:51+02:00,32.826897,39.892135,5,32.826897,39.892135,
86337,2013-02-08 00:19:51+02:00,2013-02-11 08:52:33+02:00,32.810237,39.901667,22,32.810237,39.901667,home
86337,2013-02-11 08:52:33+02:00,2013-02-11 09:41:09+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2013-02-11 09:41:09+02:00,2013-02-12 09:02:35+02:00,32.674372,39.874476,11,32.674372,39.874476,
86337,2013-02-12 09:02:35+02:00,2013-02-14 00:26:01+02:00,32.653251,39.887486,2,32.653251,39.887486,work
86337,2013-02-14 00:26:01+02:00,2013-02-16 22:48:17+02:00,32.810237,39.901667,22,32.810237,39.901667,home
86337,2013-02-16 22:48:17+02:00,2013-02-17 22:19:56+02:00,32.859157,39.906139,17,32.859157,39.906139,
86337,2013-02-17 22:19:56+02:00,2013-02-18 09:59:40+02:00,32.810237,39.901667,22,32.810237,39.901667,home
86337,2013-02-18 09:59:40+02:00,2013-02-18 15:52:19+02:00,32.653251,39.887486,2,32.653251,39.887486,work
