user_id,started_at,finished_at,longitude,latitude,location_id,location_longitude,location_latitude,purpose
87958,2012-08-05 23:03:02+08:00,2012-08-06 16:10:20+08:00,101.649521,3.079117,0,101.649521,3.079117,
87958,2012-08-06 16:10:20+08:00,2012-08-09 23:38:42+08:00,101.698743,3.17683,1,101.698743,3.17683,
87958,2012-08-09 23:38:42+08:00,2012-08-10 13:28:03+08:00,101.640858,3.082326,2,101.640858,3.082326,
87958,2012-08-10 13:28:03+08:00,2012-08-10 15:48:01+08:00,101.626915,3.094665,3,101.626915,3.094665,
87958,2012-08-10 15:48:01+08:00,2012-08-10 19:07:40+08:00,101.698743,3.17683,1,101.698743,3.17683,
87958,2012-08-10 19:07:40+08:00,2012-08-10 20:33:26+08:00,101.621341,3.092016,4,101.621341,3.092016,
87958,2012-08-10 20:33:26+08:00,2012-08-11 16:03:53+08:00,101.635002,3.082363,5,101.635002,3.082363,home
87958,2012-08-11 16:03:53+08:00,2012-08-11 17:30:01+08:00,101.663449,3.081,6,101.663449,3.081,
87958,2012-08-11 17:30:01+08:00,2012-08-12 01:04:27+08:00,101.635002,3.082363,5,101.635002,3.082363,home
87958,2012-08-12 01:04:27+08:00,2012-08-12 14:55:55+08:00,101.663449,3.081,6,101.663449,3.081,
87958,2012-08-12 14:55:55+08:00,2012-08-13 13:47:02+08:00,101.635346,3.083794,7,101.635346,3.083794,
87958,2012-08-13 13:47:02+08:00,2012-08-14 00:23:34+08:00,101.625207,3.089028,8,101.625207,3.089028,work
87958,2012-08-14 00:23:34+08:00,2012-08-16 23:26:20+08:00,101.635002,3.082363,5,101.635002,3.082363,home
87958,2012-08-16 23:26:20+08:00,2012-08-17 01:39:26+08:00,101.719043,3.208947,9,101.719043,3.208947,
87958,2012-08-17 01:39:26+08:00,2012-08-17 02:33:15+08:00,101.631441,3.07611,10,101.631441,3.07611,
87958,2012-08-17 02:33:15+08:00,2012-08-17 23:57:37+08:00,101.635002,3.082363,5,101.635002,3.082363,home
87958,2012-08-17 23:57:37+08:00,2012-08-18 11:55:50+08:00,101.524336,3.038119,11,101.524336,3.038119,
