user_id,started_at,finished_at,longitude,latitude,location_id,location_longitude,location_latitude,purpose
103168,2012-04-08 14:11:29+07:00,2012-04-10 11:44:55+07:00,100.414753,13.875055,0,100.414753,13.875055,
103168,2012-04-10 11:44:55+07:00,2012-04-10 20:46:23+07:00,100.567054,13.8901,1,100.567054,13.8901,
103168,2012-04-10 20:46:23+07:00,2012-04-13 09:44:37+07:00,100.497313,13.866414,2,100.497313,13.866414,
103168,2012-04-13 09:44:37+07:00,2012-04-13 22:37:28+07:00,100.498397,13.857239,3,100.498397,13.857239,
103168,2012-04-13 22:37:28+07:00,2012-04-18 09:53:22+07:00,100.501491,13.855989,4,100.501491,13.855989,work
103168,2012-04-18 09:53:22+07:00,2012-04-18 22:00:16+07:00,100.54136,13.816286,5,100.54136,13.816286,home
103168,2012-04-18 22:00:16+07:00,2012-04-19 11:44:35+07:00,100.501491,13.855989,4,100.501491,13.855989,work
103168,2012-04-19 11:44:35+07:00,2012-04-19 13:43:32+07:00,100.54136,13.816286,5,100.54136,13.816286,home
103168,2012-04-19 13:43:32+07:00,2012-04-19 14:44:54+07:00,100.53459,13.746024,6,100.53459,13.746024,
103168,2012-04-19 14:44:54+07:00,2012-04-19 16:40:26+07:00,100.534886,13.745763,7,100.534886,13.745763,
103168,2012-04-19 16:40:26+07:00,2012-04-19 17:23:38+07:00,100.501491,13.855989,4,100.501491,13.855989,work
103168,2012-04-19 17:23:38+07:00,2012-04-23 19:54:00+07:00,100.498397,13.857239,3,100.498397,13.857239,
103168,2012-04-23 19:54:00+07:00,2012-04-28 17:37:40+07:00,100.497313,13.866414,2,100.497313,13.866414,
103168,2012-04-28 17:37:40+07:00,2012-05-02 09:33:45+07:00,100.501491,13.855989,4,100.501491,13.855989,work
103168,2012-05-02 09:33:45+07:00,2012-05-04 13:24:46+07:00,100.54136,13.816286,5,100.54136,13.816286,home
103168,2012-05-04 13:24:46+07:00,2012-05-05 11:03:26+07:00,100.54136,13.816286,5,100.54136,13.816286,home
103168,2012-05-05 11:03:26+07:00,2012-05-11 08:55:15+07:00,100.501491,13.855989,4,100.501491,13.855989,work
103168,2012-05-11 08:55:15+07:00,2012-05-11 10:04:31+07:00,100.501491,13.855989,4,100.501491,13.855989,work
103168,2012-05-11 10:04:31+07:00,2012-05-11 13:41:09+07:00,100.54136,13.816286,5,100.54136,13.816286,home
103168,2012-05-11 13:41:09+07:00,2012-05-12 19:22:43+07:00,100.51824,13.854112,8,100.51824,13.854112,
